BuildingSF,SalePrice,YearBuilt,LandAreaSF,AvgUnitSF,Coverage,ImprovementRatio,MarketTime,NetIncome,NumberOf1BedroomsUnits,NumberOf2BedroomsUnits,NumberOf3BedroomsUnits,NumberOfOtherBedroomsUnits,NumberOfParkingSpaces,NumberOfStudiosUnits,ParkingRatio,UnitsPerAcre,LocationType,BuildingCondition,BuildingMaterials,PortfolioCounty,BusinessCenter,CommunityWideWiFi,CorporateSuites,DayCare,DisposalChutes,Elevator,EnergyStarLabeled,OnSiteRetail,PackageService,PetWashingStation,PropertyManageronSite,Sauna,Spa,StorageSpace,WiFi
4374,1600000,1969,5502,812,0.397518698101726,41.1,219,106572,8,0,0,0,7,0,1.6,44,Urban,Adequate,"",Los Angeles,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
3692,1270000,1963,5793,812,0.637320794524289,84.51,91,51809,0,0,0,0,9,6,2.44,44,Urban,Adequate,Wood Frame,Los Angeles,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
8276,1560000,1963,15542,812,0.266242737196671,75.85,325.44,106572,0,0,0,0,8,8,0.97,44,Urban,Adequate,"",Los Angeles,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
45768,11140000,1964,52224,648,0.436809959175158,85.07,95,106572,0,32.4400000000001,0,0,89.4400000000001,0,2.18,44,Urban,Needs Improvement,Wood Frame,Los Angeles,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO
10128,2430000,1970,6970,812,0.726584022038567,60.05,96,106572,0,0,0,0,7,5,0.69,44,Urban,Adequate,Masonry,Los Angeles,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
31722,9800000,1963,87456.32,931,0.330311114709734,76.42,95,106572,0,32.4400000000001,0,1,41,0,1.25,44,Suburban,"",Wood Frame,Los Angeles,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
15304,5400000,1964,10067,1150,0.493209503476605,27.59,95,201960,2,8,2,0,16,0,1.05,44,Urban,Adequate,Masonry,Los Angeles,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
5254,1769000,1963,6970,812,0.376922635445363,76.89,95,88450,0,6,0,0,6,0,1.14,44,Urban,Good,Masonry,Los Angeles,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
3111,1100000,1962,9148,812,0.170099261008352,58.03,188,106572,2,1,1,0,9,0,2.89,44,Urban,Good,Wood Frame,Los Angeles,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,YES,NO
6045,2250000,1962,5520,812,0.547281617243447,42.41,120,116550,0,0,0,0,8,10,1.32,44,Urban,Adequate,Wood Frame,Los Angeles,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
6650,1750000,1962,8712,812,0.381657483930211,71.07,110,59757,0,3,3,0,6,0,0.9,30,Urban,Adequate,Wood Frame,Los Angeles,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
5030,1170000,1963,6752,812,0.372493261056311,39.7,20,106572,4,0,2,0,5,0,0.83,38,Urban,Adequate,Wood Frame,Los Angeles,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
5210,2280000,1961,6098,812,0.427161222615768,80.22,222,74909,1,4,0,0,6,1,1.15,44,Urban,Adequate,"",Los Angeles,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
9704,4450000,1963,11996,812,0.404453860583787,82.67,99,106572,0,0,0,0,15,10,1.55,44,Urban,Adequate,Wood Frame,Los Angeles,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
9430,3200000,1965,7841,812,0.822971779723366,44.92,95,106572,0,0,0,0,12,12,1.27,66,Urban,Adequate,Wood Frame,Los Angeles,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
9316,1800000,1964,5846,812,0.796817928642885,44.92,95,106572,0,0,0,0,4,6,1.25,44,Urban,Adequate,Wood Frame,Los Angeles,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
4121,1200000,1963,6754,812,0.305077478278869,34.17,95,60000,7,0,0,0,7,0,1.7,44,Urban,Good,Wood Frame,Los Angeles,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
8277,3525000,1972,9043,812,0.500052194744785,30.02,170,146773,0,0,0,0,18,12,1.99,44,Urban,Adequate,"",Los Angeles,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
14832,3081000,1964,10598,812,0.699744898825719,82.74,95,106572,0,0,0,0,14,14,1.25,44,Urban,Adequate,Masonry,Los Angeles,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
6646,2500000,1962,7841,812,0.423808795020916,80.41,187,106572,2,5,1,0,8,0,1.2,44,Urban,Needs Improvement,Masonry,Los Angeles,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
7612,1250000,1962,5381,812,0.449543858866644,81.41,35,106572,0,0,0,0,7,9,1.45,44,Urban,Needs Improvement,Masonry,Los Angeles,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
5709,2400000,1962,9113,800,0.626484732603279,18.37,37,127580,3,4,0,0,8,1,1.25,44,Urban,"","",Los Angeles,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
6440,1564000,1971,8691,805,0.370498046025522,81.79,95,106572,0,8,0,0,6,0,0.93,44,Suburban,Good,"",Los Angeles,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
6317,1450000,1964,9252,812,0.525391736228922,85.07,63,106572,7,0,0,0,9,0,1.42,44,Urban,Adequate,"",Los Angeles,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
3848,1110000,1964,4999,812,0.384877822295668,81.86,95,106572,5,0,0,0,1,0,0.26,44,Suburban,Needs Improvement,"",Los Angeles,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
3729,1609000,1963,8364,812,0.445864898989899,25.93,95,106572,0,0,0,0,5,5,1,44,Urban,Adequate,Wood Frame,Los Angeles,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
9878,3900000,1971,8024,812,0.615547439651674,55.3,95,106572,0,0,0,0,6,6,0.61,44,Urban,Good,Wood Frame,Los Angeles,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
6050,1350000,1963,6050,812,0.499960003199744,75.89,95,67905,0,0,0,0,5,5,0.83,44,Urban,Adequate,Masonry,Los Angeles,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
3537,1150000,1962,3537,812,0.500131181949364,74.4,95,52900,4,0,0,0,3,0,1.25,44,Urban,"","",Los Angeles,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
4694,1400000,1962,6347,812,0.369798944079845,14.53,95,106572,6,0,0,0,6,0,1,41,Urban,Adequate,"",Los Angeles,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
5554,1800000,1962,7841,793,0.354173043566983,78.57,95,106572,3,3,0,0,10,1,1.26,39,Urban,Adequate,"",Los Angeles,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
8067,2700000,1961,6948,812,0.580613775256124,68.32,95,106572,0,0,0,0,11,11,1.36,44,Urban,"","",Los Angeles,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2948,3775000,1970,5541,812,0.26600621090214,24.81,41,106572,2,2,0,0,5,0,1.7,44,Urban,"","",Los Angeles,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
12404,3300000,1963,13247,750,0.588133694995421,79.1,78,295126,9,9,0,0,12,0,0.97,44,Urban,Good,Wood Frame,Los Angeles,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
4810,1540000,1963,5650,812,0.425683908546458,63.45,53,86260,0,3,1,0,4,0,0.83,44,Urban,Adequate,Masonry,Los Angeles,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
4341,1150000,1962,2944,812,0.737442335304262,40.36,64,69000,0,0,0,0,5,5,1.15,35,Urban,Good,"",Los Angeles,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
6776,3005000,1964,7492,715,0.452196382428941,40.48,95,104906,0,0,0,0,10,10,1.48,58,Urban,Adequate,"",Los Angeles,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
6618,2165000,1964,6499,812,0.509143346701231,58.33,95,119692,0,0,0,0,6,6,0.9,44,Suburban,"",Wood Frame,Los Angeles,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
9152,2895000,1965,7749,812,0.590503120014081,85.07,44,106572,3,6,1,0,10,0,1.09,44,Urban,Needs Improvement,Masonry,Los Angeles,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
5250,2555000,1961,7553,812,0.397044789935636,72.54,95,106572,0,0,0,0,8,6,1.52,44,Urban,Good,Wood Frame,Los Angeles,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
13292,3600000,1962,19876,560,0.334365913231492,57.81,132,106572,12,8,0,0,20,0,1,43,Urban,Poor,Wood Frame,Los Angeles,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
9545,2525000,1961,16000,640,0.29832018174468,60,96,105682,12,0,0,0,8,3,0,44,Suburban,"","",Los Angeles,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
23768,7900000,1962,13939,812,0.568397038567493,85.07,126,106572,10,11,0,0,25,0,1.05,44,Urban,Adequate,Wood Frame,Los Angeles,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,YES,NO,NO,NO,NO
4343,1e+06,1961,8926,812,0.243333807602725,71.43,61,45835,0,5,1,0,12,0,2.76,44,Urban,"","",Los Angeles,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
11187,5e+06,1969,12994,812,0.736650631509376,80.69,95,216088,0,0,0,0,14,14,1.25,44,Urban,Adequate,Wood Frame,Los Angeles,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
7908,4389500,1969,7501,812,0.527127467260505,48.47,95,217166,0,0,0,0,6,6,1,44,Urban,Adequate,Wood Frame,Los Angeles,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
6875,1500000,1965,7501,812,0.458203617848851,40,244,81270,2,7,0,0,9,0,1.31,52,Urban,Adequate,Wood Frame,Los Angeles,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
6942,4720206,1966,7492,812,0.46327439297841,39.39,95,106572,0,0,0,0,10,10,1.44,58,Urban,Adequate,Wood Frame,Los Angeles,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
6142,2720000,1963,7841,812,0.391669217426793,59.08,95,106572,0,0,0,0,6,6,1.25,44,Urban,Good,Wood Frame,Los Angeles,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
10522,3e+06,1963,13098,1315,0.803327955163886,60.66,43,142690,0,1,7,0,12,0,1.14,26,Urban,Adequate,Wood Frame,Los Angeles,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
16560,5e+06,1964,29659,812,0.279173250671078,83.34,95,167000,4,16,0,0,20,0,1.21,44,Suburban,Adequate,Masonry,Los Angeles,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
13964,5e+06,1963,12981,838,0.537868002785636,65.74,95,280500,2,6,5,2.44000000000005,24,0,1.72,53,Urban,Adequate,Wood Frame,Los Angeles,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
16048,4825000,1963,36817,948,0.217943319092052,64.65,95,106572,0,14,2,0,18,0,1.38,18,Suburban,Adequate,"",Los Angeles,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
3650,810000,1968,5663,812,0.32227873136964,28.63,30,13176,3,1,1,0,5,0,1.37,44,Urban,"",Wood Frame,Los Angeles,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
24000,10550000,1971,15024,1225,0.775966523614063,70.74,95,486355,0,20,0,0,40,0,1.67,44,Urban,Good,Wood Frame,Los Angeles,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO
26202,5600000,1964,13983,644,0.624626325560905,47.37,77,328478,18,16,0,0,32,0,1.22,66.8800000000001,Urban,Adequate,Wood Frame,Los Angeles,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
12390,4400000,1961,13504,812,0.458766551141918,53.63,114,195023,0,0,0,0,4,13,0,44,Urban,Adequate,Wood Frame,Los Angeles,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
6306,2300000,1963,6970,871,0.452393250688705,80.7,17,106572,1,4,2,0,7,0,1.11,44,Urban,"","",Los Angeles,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
6800,1650000,1965,7013,812,0.484802856344358,37.5,95,106572,2,5,1,0,7,1,0.78,55,Urban,Adequate,"",Los Angeles,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
6631,1960000,1962,7309,948,0.453595988052592,30.38,95,106572,0,7,0,0,7,0,1,44,Urban,"",Masonry,Los Angeles,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
9236,1061500,1972,6996,812,0.707287982279491,74.51,95,106572,0,0,0,0,8,9,1.25,44,Urban,Adequate,Wood Frame,Los Angeles,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
27262,9e+06,1971,43560,712,0.312924701561065,64.71,43,106572,34,3,1,0,55,7,2.02,40,Suburban,Good,Wood Frame,Los Angeles,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
19862,4500000,1963,14985,812,0.48683184914686,60.72,95,106572,0,0,0,0,26,20,1.31,58,Urban,Adequate,Wood Frame,Los Angeles,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
3562,1120000,1963,5671,812,0.281079719957136,20.79,35,106572,0,4,0,0,4,0,1.25,44,Urban,Good,"",Los Angeles,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
23135,5535000,1963,27443,927,0.42153133062224,81.69,123,106572,8,8,7,0,25,0,1.08,44,Urban,Adequate,Masonry,Los Angeles,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2678,1650000,1961,7719,892,0.346943682671161,30.77,95,106572,0,3,0,0,6,0,2.24,44,Suburban,"","",Los Angeles,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
9579,1414000,1962,14880,812,0.321839321466743,30,95,106572,0,0,0,0,10,6,1.04,44,Urban,Adequate,Wood Frame,Los Angeles,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
32470,10350000,1972,21780,864,0.822971779723366,64.73,95,106572,13,7,6,0,42,0,1.29,52,Urban,Adequate,"",Los Angeles,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
12959,7180000,1968,18295,491,5.46591455682365e-05,42,269,402080,19,1,0,0,26,6,2.9888,62,Urban,Adequate,Masonry,Los Angeles,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
12106,4150000,1968,8712,812,0.611340679522498,74.53,208,106572,0,0,0,0,17,12,1.4,44,Urban,Adequate,Masonry,Los Angeles,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
35367,6600000,1964,12981,875,0.822971779723366,67.68,95,106572,11,11,0,0,16,0,1.25,44,Urban,Adequate,Masonry,Los Angeles,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
18356,5500000,1963,15834,900,0.571489561110669,67.68,95,106572,0,20,0,0,8,0,1.25,44,Urban,Adequate,Wood Frame,Los Angeles,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
4619,1450000,1962,7440,812,0.310483704041019,30,79,106572,3,3,0,0,5,0,1.08,44,Urban,Poor,Wood Frame,Los Angeles,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
9842,4100000,1968,8461,810,0.581615238059218,68.22,185,106572,8,3,0,0,8,0,1.42,44,Urban,Good,"",Los Angeles,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
52317,16300000,1968,29632,781,0.774129450278322,79.74,151,502890.48,46,19,2,0,67,0,1.28,44,Suburban,Good,Wood Frame,Los Angeles,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
45432,14550000,1972,37017,707,0.409106145215176,73.68,95,106572,14,28,0,0,8,27,1.25,66.8800000000001,Urban,Needs Improvement,Wood Frame,Los Angeles,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
6264,2700000,1961,8877,812,0.352823409630457,63.94,94,106572,7,2,0,0,8,0,1.25,44,Suburban,Good,"",Los Angeles,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,YES,NO
6180,2220000,1963,8276,812,0.373350732202407,83.93,289,106572,0,5,2,0,9,0,1.46,44,Suburban,"",Wood Frame,Los Angeles,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
64578,29250000,1961,51967,1317,0.414224467442247,62.15,149,502890.48,9,15,7,0,55,0,0.85,44,Urban,Good,Wood Frame,Los Angeles,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO
4672,1600000,1963,5336,1168,0.822971779723366,57.35,71,106572,0,3,1,0,4,0,0.86,44,Urban,Good,"",Los Angeles,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
72920.6800000001,29250000,1964,87456.32,846,0.494835889697926,69.31,95,106572,30,32.4400000000001,1,0,89.4400000000001,24,0.79,48,Suburban,Adequate,Masonry,Los Angeles,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,YES,NO,NO
13926,7050000,1962,7275,1400,0.638117703985967,39.11,67,106572,0,6,1,0,16,0,1.15,44,Urban,Adequate,Wood Frame,Los Angeles,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
4000,1500000,1965,5850,812,0.341874030359781,29.76,45,106572,0,0,0,0,2,4,0.5,44,Urban,Good,"",Los Angeles,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
10708,3875000,1971,16553,812,0.354924846551641,72.89,95,106572,16,0,0,0,15,0,1.25,44,Urban,Good,"",Los Angeles,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
42324,12738000,1962,44527,1150,0.545758360898611,84.21,95,499500,0,32.4400000000001,0,0,38,0,0.78,44,Urban,Adequate,Masonry,Los Angeles,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,YES,NO,NO,NO,NO
6158,1215000,1968,7148,812,0.384332506589102,31.03,95,106572,0,0,0,0,4,8,0.65,44,Urban,Adequate,"",Los Angeles,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
4402,1342000,1963,8357,1100,0.263372464666089,51.39,84,106572,0,4,0,0,6,0,1.36,44,Urban,Good,"",Los Angeles,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
4723,1370000,1965,7510,812,0.628916245347378,13.04,95,106572,2,1,1,0,6,1,1.6,29,Urban,Adequate,Wood Frame,Los Angeles,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
5225,1462532,1969,19602,1045,0.2665544332211,70.51,95,106572,0,0,0,0,10,10,1.54,44,Suburban,Adequate,Wood Frame,Los Angeles,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
5225,1462491,1969,19602,1045,0.247984899500051,70.51,95,106572,0,0,0,0,10,10,1.81,44,Suburban,Adequate,Wood Frame,Los Angeles,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
5225,1462491,1969,19166,1045,0.272612488521579,70.51,95,106572,0,0,0,0,10,10,1.54,44,Suburban,Adequate,Masonry,Los Angeles,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
5225,1462491,1969,25265,1045,0.206809474050853,70.51,95,106572,0,0,0,0,10,10,1.55,44,Suburban,Adequate,Wood Frame,Los Angeles,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
4180,1170025,1969,15246,1045,0.274170274170274,70.51,95,106572,0,0,0,0,10,10,1.97,44,Suburban,Adequate,Wood Frame,Los Angeles,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
4180,1169993,1969,22651,1045,0.184537684537685,70.51,95,106572,0,0,0,0,10,10,2.18,44,Suburban,Adequate,Wood Frame,Los Angeles,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
4180,1169993,1969,37959,1045,0.110118020437325,70.51,95,106572,0,0,0,0,10,10,2.22,44,Suburban,Adequate,Masonry,Los Angeles,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
4180,1169993,1969,15246,1045,0.274170274170274,70.51,95,106572,0,0,0,0,10,4,1.61,44,Suburban,Adequate,Wood Frame,Los Angeles,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
4180,1169993,1969,19166,1045,0.218089990817264,70.51,95,106572,0,0,0,0,10,10,1.46,44,Suburban,Adequate,Masonry,Los Angeles,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
9273,3300000,1963,13939,812,0.410927456382002,49.67,95,118140,0,11,1,0,14,0,1.51,44,Urban,Adequate,"",Los Angeles,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
6430,2817000,1971,8019,812,0.267268632201228,65.76,95,106572,0,0,0,2.44000000000005,2,0,0.31,44,Suburban,Good,Wood Frame,Los Angeles,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
33012,11045000,1961,68568,906,0.240725252420247,65.81,163,502890.48,17,19,0,0,36,0,1,23,Suburban,Adequate,"",Los Angeles,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
10651,5825000,1964,11270,770,0.472581363453134,83.56,112,106572,2,12,0,0,17,0,1.6,44,Urban,"",Wood Frame,Los Angeles,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
20497,7150000,1964,14985,468,0.455955765370406,52.38,95,357500,17,3,0,0,24,10,1.17,44,Urban,Adequate,Masonry,Los Angeles,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO
2844,8708000,1965,87456.32,812,0.384332506589102,5.88,95,324121,56.8800000000001,0,0,0,8,0,1.25,44,Suburban,"","",Los Angeles,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
25971,10200000,1964,23309,756,0.371401604530439,42.51,91,106572,17,12,0,0,39,3,1.5,44,Urban,Adequate,Wood Frame,Los Angeles,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO
23526,3e+06,1964,12496,812,0.499519286710146,67.84,95,46800,0,0,0,0,8,13,0,44,Urban,Adequate,Masonry,Los Angeles,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
5044,1615000,1965,7655,812,0.329475904690276,70.77,102,106572,0,6,0,0,8,0,1.25,44,Urban,Adequate,"",Los Angeles,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
6888,2500000,1964,9776,812,0.704582867609309,35.9,95,106572,0,6,0,0,5,0,0.73,44,Urban,Good,"",Los Angeles,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
5481,1325000,1965,6695,684,0.409250128301409,36.36,95,106572,7,1,0,0,7,0,1.46,44,Urban,Good,"",Los Angeles,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
6647,2820000,1964,8015,812,0.414595560346548,37.25,95,106572,7,1,1,0,10,1,1.5,59,Urban,Adequate,Wood Frame,Los Angeles,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
10784,2800000,1962,12216,943,0.44138798183695,29.98,54,143640,5,7,1,0,8,0,0,46,Suburban,Adequate,Wood Frame,Los Angeles,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
3802,1400000,1963,7405,812,0.256711500027008,16.67,219,106572,0,0,0,0,8,6,0,44,Urban,Poor,Wood Frame,Los Angeles,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
26216,8800000,1969,37884,1400,0.346002384322808,76.05,91,106572,0,9,7,0,35,0,1.52,44,Suburban,Adequate,Masonry,Los Angeles,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO
27252,9800000,1972,17860,570,0.508634011959954,51.46,50,106572,27,1,0,0,41,23,1.5,44,Urban,Adequate,Masonry,Los Angeles,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
3574,2100000,1964,5595,812,0.319378728840489,38.46,43,74130,1,2,0,1,4,0,1.12,44,Suburban,"",Wood Frame,Los Angeles,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
9164,3200020,1963,18117,812,0.505834316409411,36.7,95,106572,1,7,2,0,9,0,1.25,44,Suburban,Good,"",Los Angeles,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
71634,1.4e+07,1964,87456.32,994,0.128236914600551,58.6,95,106572,7,32.4400000000001,7,2,89.4400000000001,0,1.76,44,Urban,Poor,Masonry,Los Angeles,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
22638,8125000,1972,35122,812,0.320849116695463,75.92,95,106572,11,14,0,0,8,0,1.25,44,Urban,Adequate,"",Los Angeles,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
